# timestamp tx ty tz qx qy qz qw
1416.606163685 -3.73640385609735 4.3448699897321 -1.07322032430782 0.00659613938719168 -0.00840000086301373 -0.56197874663309 -0.827082716095185
1416.608163685 -3.73644107437754 4.3448583117832 -1.07330346135732 0.00659384725919405 -0.00839547896738847 -0.561986629998199 -0.827077423712253
1416.610163685 -3.73647840066834 4.3448469547409 -1.0733860239529 0.00659157131323884 -0.00838960391400895 -0.561993280290284 -0.82707298265773
1416.612163685 -3.73651583232391 4.34483587030044 -1.0734680801765 0.00658930946654403 -0.008382534533548 -0.561998794787286 -0.827069325252234
1416.614163685 -3.73655336588113 4.34482501315422 -1.07354969236552 0.00658705890099235 -0.00837442088676484 -0.562003265798256 -0.8270663872761
1416.616163685 -3.73659099709264 4.34481434091472 -1.07363091727826 0.00658481610091264 -0.00836540447718324 -0.562006780785714 -0.82706410788749
1416.618163685 -3.7366287209599 4.34480381403754 -1.07371180625945 0.00658257689085614 -0.0083556184637697 -0.562009422487658 -0.827062429540028
1416.620163685 -3.73666653176632 4.3447933957443 -1.07379240540568 0.00658033647336314 -0.0083451878736141 -0.562011269039299 -0.827061297900034
1416.622163685 -3.73670442311034 4.34478305194563 -1.0738727557309 0.00657808946671601 -0.00833422981461454 -0.562012394094528 -0.827060661763393
1416.624163685 -3.73674238793845 4.34477275116413 -1.07395289333192 0.00657582994267485 -0.00832285368816725 -0.562012866947165 -0.827060472972127
1416.626163685 -3.73678041857834 4.34476246445735 -1.07403284955384 0.00657355146419267 -0.00831116140186329 -0.562012752652015 -0.827060686330698
1416.628163685 -3.73681850677196 4.34475216534073 -1.07411265115558 0.0065712471231073 -0.00829924758219228 -0.562012112145756 -0.827061259522101
1416.630163685 -3.73685664370856 4.34474182971057 -1.07419232047534 0.00656890957780743 -0.00828719978725392 -0.562011002367694 -0.827062153023765
1416.632163685 -3.73689482005785 4.344731435767 -1.07427187559605 0.00656653109087106 -0.00827509871947763 -0.562009476380396 -0.827063330023311
1416.634163685 -3.73693302600301 4.34472096393695 -1.0743513305109 0.00656410356667423 -0.0082630184383504 -0.562007583490232 -0.827064756334184
1416.636163685 -3.73697125127381 4.34471039679709 -1.0744306952888 0.00656161858896902 -0.00825102657315248 -0.562005369367831 -0.82706640031119
1416.638163685 -3.73700948517969 4.34469971899685 -1.07450997623983 0.00655906745842948 -0.00823918453570145 -0.562002876168487 -0.827068232765962
1416.640163685 -3.73704771664281 4.3446889171813 -1.07458917608076 0.00655644123016478 -0.00822754773310338 -0.562000142652515 -0.827070226882366
1416.642163685 -3.73708593423117 4.3446779799142 -1.07466829410052 0.00655373075119914 -0.00821616578051143 -0.561997204305569 -0.827072358131883
1416.644163685 -3.73712412619169 4.34466689760088 -1.07474732632566 0.00655092669791804 -0.00820508271389074 -0.561994093458946 -0.827074604188954
1416.646163685 -3.73716228048324 4.34465566241129 -1.07482626568585 0.00654801961348095 -0.00819433720278953 -0.561990839409875 -0.827076944846326
1416.648163685 -3.73720038480978 4.3446442682029 -1.07490510217935 0.00654499994520046 -0.00818396276311536 -0.561987468541799 -0.827079361930395
