# timestamp tx ty tz qx qy qz qw
552.459880894 -1.2309234633625 -5.98819802173387 -0.347028815940102 -0.0234725223895971 0.0765159532020617 -0.900696480910877 0.427013113233086
552.461880894 -1.23090662130296 -5.98818559645045 -0.347064026103232 -0.0234825821970327 0.0765249363210231 -0.900696969651423 0.427009919457576
552.463880894 -1.23088991057722 -5.98817346846025 -0.347098777613618 -0.0234918079483059 0.0765310010709416 -0.900697766984687 0.427006643254174
552.465880894 -1.23087333946817 -5.98816160057388 -0.347133087893824 -0.0235002786838728 0.0765344841092757 -0.900698842172768 0.427003284943503
552.467880894 -1.23085691557467 -5.98814995764877 -0.347166973687076 -0.0235080696342875 0.0765357024084588 -0.900700166012094 0.426999845274796
552.469880894 -1.23084064583027 -5.98813850653937 -0.347200451071339 -0.0235152523022605 0.0765349537579211 -0.900701710805463 0.426996325411058
552.471880894 -1.23082453652189 -5.98812721604739 -0.347233535473389 -0.0235218945446523 0.0765325172659851 -0.900703450332538 0.426992726913496
552.473880894 -1.2308085933085 -5.98811605687202 -0.347266241682892 -0.0235280606544059 0.0765286538616496 -0.900705359819 0.426989051725324
552.475880894 -1.23079282123982 -5.98810500156017 -0.347298583866474 -0.0235338114424212 0.0765236067962809 -0.900707415904545 0.426985302155048
552.477880894 -1.230777224775 -5.98809402445667 -0.3473305755818 -0.0235392043193768 0.0765176021452235 -0.900709596609895 0.426981480859295
552.479880894 -1.23076180780131 -5.98808310165451 -0.347362229791649 -0.0235442933775019 0.0765108493093458 -0.900711881302977 0.426977590825291
552.481880894 -1.23074657365285 -5.98807221094504 -0.347393558877987 -0.0235491294723027 0.0765035415165297 -0.90071425066441 0.426973635353022
552.483880894 -1.23073152512918 -5.98806133176825 -0.347424574656042 -0.0235537603042469 0.0764958563231174 -0.900716686652417 0.42696961803718
552.485880894 -1.2307166645141 -5.98805044516293 -0.347455288388381 -0.0235582305004114 0.0764879561153219 -0.900719172467272 0.4269655427489
552.487880894 -1.23070199359425 -5.98803953371696 -0.347485710798984 -0.0235625816960946 0.0764799886106112 -0.900721692515388 0.42696141361738
552.489880894 -1.23068751367783 -5.98802858151747 -0.347515852087319 -0.0235668526163995 0.0764720873590716 -0.900724232373111 0.426957235011392
552.491880894 -1.23067322561333 -5.9880175741011 -0.347545721942418 -0.0235710791577905 0.0764643722447578 -0.900726778750319 0.426953011520736
552.493880894 -1.23065912980815 -5.98800649840424 -0.347575329556948 -0.0235752944696265 0.0764569499870322 -0.900729319453864 0.426948747937654
552.495880894 -1.23064522624733 -5.98799534271321 -0.347604683641293 -0.0235795290356748 0.0764499146419011 -0.900731843350924 0.426944449238245
552.497880894 -1.23063151451223 -5.98798409661454 -0.347633792437623 -0.0235838107556095 0.0764433481033475 -0.900734340332313 0.426940120563887
552.499880894 -1.23061799379922 -5.98797275094513 -0.347662663733971 -0.0235881650264965 0.0764373206046665 -0.900736801275778 0.426935767202682
552.501880894 -1.23060466293837 -5.98796129774254 -0.347691304878311 -0.0235926148242685 0.0764318912198029 -0.900739218009308 0.426931394570953
552.503880894 -1.23059152041212 -5.98794973019517 -0.347719722792626 -0.0235971807851944 0.0764271083646946 -0.900741583274501 0.426927008194781
552.505880894 -1.230578564374 -5.9879380425925 -0.347747923986991 -0.0236018812873433 0.0764230102986207 -0.900743890689981 0.426922613691604
552.507880894 -1.23056579266729 -5.98792623027533 -0.347775914573643 -0.0236067325320484 0.0764196256255577 -0.900746134714887 0.426918216751875
