# timestamp tx ty tz qx qy qz qw
1808.488501256 -3.73799398857988 4.34428937733987 -1.08911143235372 -0.00849126747905454 0.00624245495016572 0.575665045902201 0.817617688812571
1808.490501256 -3.73798516229002 4.34426180224323 -1.08915376536358 -0.00847423624422572 0.0062230574719349 0.57565831354017 0.817622753430863
1808.492501256 -3.73797664252809 4.34423463339379 -1.08919588404525 -0.00845940247789197 0.00620449446800664 0.575652111934975 0.817627414402744
1808.494501256 -3.73796838004454 4.34420785149446 -1.08923776242126 -0.0084466050428101 0.00618671925515233 0.575646394466313 0.817631706764141
1808.496501256 -3.7379603289143 4.34418143797378 -1.0892793764109 -0.00843568987539371 0.00616968675513024 0.575641117117173 0.817635663597034
1808.498501256 -3.73795244644837 4.34415537497082 -1.08932070378017 -0.00842650983485917 0.00615335346706113 0.575636238410664 0.817639316081078
1808.500501256 -3.73794469310545 4.34412964532014 -1.0893617240918 -0.00841892455236555 0.00613767743979019 0.575631719346538 0.817642693544787
1808.502501256 -3.73793703240351 4.34410423253669 -1.08940241865518 -0.0084128002801516 0.00612261824423413 0.575627523337434 0.817645823516327
1808.504501256 -3.73792943083147 4.34407912080076 -1.08944277047642 -0.00840800974067151 0.00610813694571219 0.575623616144865 0.817648731773959
1808.506501256 -3.73792185776076 4.34405429494285 -1.08948276420828 -0.00840443197573167 0.00609419607626028 0.575619965814968 0.817651442396162
1808.508501256 -3.73791428535692 4.34402974042867 -1.08952238610017 -0.00840195219562996 0.0060807596069279 0.575616542614056 0.817653977811486
1808.510501256 -3.73790668849128 4.34400544334401 -1.08956162394816 -0.00840046162829913 0.00606779292005742 0.575613318963969 0.817656358848138
1808.512501256 -3.73789904465249 4.34398139037967 -1.08960046704495 -0.00839985736845527 0.00605526278154586 0.575610269377246 0.817658604783372
1808.514501256 -3.73789133385819 4.34395756881639 -1.08963890612985 -0.00840004222675285 0.00604313731308937 0.575607370392165 0.817660733392659
1808.516501256 -3.73788353856659 4.3439339665098 -1.08967693333878 -0.00840092457894651 0.00603138596441075 0.575604600507612 0.817662760998714
1808.518501256 -3.73787564358809 4.3439105718753 -1.08971454215425 -0.00840241821506117 0.00601997948547064 0.575601940117852 0.817664702520354
1808.520501256 -3.7378676359969 4.34388737387301 -1.08975172735533 -0.00840444218856994 0.00600888989866304 0.575599371447173 0.817666571521243
1808.522501256 -3.73785950504264 4.34386436199271 -1.0897884849677 -0.00840692066558134 0.00599809047099614 0.57559687848443 0.817668380258528
1808.524501256 -3.73785124206195 4.34384152623872 -1.08982481221355 -0.0084097827740351 0.00598755568625917 0.57559444691751 0.817670139731373
1808.526501256 -3.73784284039011 4.34381885711484 -1.08986070746163 -0.00841296245290755 0.0059772612171766 0.57559206406771 0.817671859729428
1808.528501256 -3.73783429527265 4.34379634560932 -1.0898961701772 -0.00841639830142604 0.00596718389755058 0.575589718824046 0.817673548881227
1808.530501256 -3.73782560377696 4.34377398317972 -1.08993120087206 -0.00842003342829282 0.00595730169439288 0.575587401577509 0.817675214702537
1808.532501256 -3.7378167647039 4.34375176173785 -1.08996580105448 -0.00842381530091791 0.00594759368004749 0.575585104155258 0.817676863644664
1808.534501256 -3.7378077784994 4.34372967363474 -1.08999997317924 -0.00842769559466128 0.00593804000430527 0.575582819754773 0.817678501142727
1808.536501256 -3.7377986471661 4.34370771164549 -1.09003372059758 -0.00843163004208367 0.00592862186651153 0.575580542877962 0.817680131663909
1808.538501256 -3.73778937417494 4.34368586895428 -1.0900670475072 -0.00843557828220602 0.00591932148766828 0.575578269265241 0.817681758755691
1808.540501256 -3.73777996437676 4.34366413913919 -1.09009995890227 -0.00843950370977731 0.00591012208253182 0.575575995829577 0.817683385094068
1808.542501256 -3.73777042391396 4.34364251615724 -1.09013246052335 -0.00844337332455041 0.00590100783170735 0.575573720590505 0.817685012531767
1808.544501256 -3.73776076013203 4.34362099432921 -1.09016455880747 -0.00844715758056543 0.0058919638537414 0.575571442608127 0.817686642146462
1808.546501256 -3.73775098149126 4.34359956832463 -1.09019626083804 -0.00845083023544061 0.00588297617721336 0.575569161917087 0.817688274288981
1808.548501256 -3.73774109747826 4.34357823314669 -1.09022757429487 -0.00845436819967015 0.00587403171282714 0.575566879460535 0.817689908631532
1808.550501256 -3.73773111851764 4.34355698411714 -1.09025850740416 -0.00845775138592861 0.00586511822550381 0.575564597024067 0.817691544215921
1808.552501256 -3.73772105588359 4.34353581686126 -1.09028906888847 -0.00846096255838172 0.00585622430647637 0.575562317169667 0.817693179501787
1808.554501256 -3.73771092161148 4.34351472729273 -1.09031926791672 -0.0084639871820031 0.00584733934538718 0.575560043169622 0.817694812414843
1808.556501256 -3.73770072840949 4.34349371159859 -1.09034911405417 -0.00846681327189673 0.005838453502389 0.575557778940443 0.817696440395128
1808.558501256 -3.73769048957022 4.34347276622417 -1.09037861721242 -0.00846943124262488 0.00582955768025037 0.575555528976767 0.817698060445268
1808.560501256 -3.73768021888232 4.34345188785797 -1.09040778759937 -0.00847183375754089 0.00582064349646544 0.575553298285251 0.817699669178752
1808.562501256 -3.73766993054204 4.34343107341665 -1.09043663566923 -0.00847401557812729 0.00581170325536935 0.575551092318472 0.817701262868211
1808.564501256 -3.73765963906491 4.34341032002987 -1.09046517207251 -0.00847597341333823 0.00580272992025899 0.575548916908804 0.817702837493714
1808.566501256 -3.73764935919732 4.34338962502532 -1.09049340760599 -0.00847770576894675 0.00579371708551969 0.575546778202295 0.817704388791075
1808.568501256 -3.73763910582812 4.34336898591354 -1.09052135316272 -0.00847921279689627 0.00578465894875792 0.575544682592545 0.817705912300161
1808.570501256 -3.73762889390026 4.34334840037291 -1.09054901968199 -0.00848049614465642 0.00577555028294003 0.575542636654564 0.817707403413215
1808.572501256 -3.73761873832238 4.34332786623456 -1.09057641809933 -0.00848155880458333 0.00576638640853708 0.575540647078636 0.817708857423189
1808.574501256 -3.73760865388043 4.34330738146727 -1.09060355929651 -0.0084824049632838 0.00575716316567563 0.575538720604168 0.817710269572078
1808.576501256 -3.73759865514927 4.34328694416242 -1.0906304540515 -0.00848303985098418 0.00574787688629413 0.575536863953537 0.817711635099266
1808.578501256 -3.7375887564043 4.34326655251893 -1.09065711298847 -0.00848346959090307 0.00573852436630477 0.575535083765928 0.817712949289874
1808.580501256 -3.73757897153308 4.34324620482812 -1.09068354652777 -0.00848370104862889 0.00572910283776037 0.575533386531163 0.817714207523119
1808.582501256 -3.73756931394688 4.34322589945872 -1.09070976483593 -0.00848374168150165 0.00571960994102576 0.575531778523531 0.817715405320669
1808.584501256 -3.73755979649237 4.34320563484171 -1.09073577777565 -0.00848359938799957 0.00571004369695316 0.575530265735594 0.817716538395011
1808.586501256 -3.73755043136318 4.34318540945531 -1.09076159485576 -0.0084832823571306 0.00570040247906106 0.575528853812002 0.81771760269782
1808.588501256 -3.73754123001154 4.34316522180986 -1.09078722518122 -0.00848279891782882 0.00569068498571574 0.575527547983288 0.817718594468327
1808.590501256 -3.73753220306078 4.34314507043294 -1.09081267740365 -0.00848215738960544 0.00568089021249173 0.575526353000346 0.817719510281204
1808.592501256 -3.73752336024195 4.34312495385824 -1.090837959685 -0.0084813659656784 0.00567101742912944 0.575525273086674 0.817720347081558
1808.594501256 -3.73751471039129 4.34310487062437 -1.09086307969497 -0.00848043267853906 0.00566106616815966 0.575524311935758 0.817721102187229
1808.596501256 -3.73750626147191 4.34308481927741 -1.09088804462156 -0.00847936539799468 0.00565103621812364 0.575523472726239 0.817721773278197
1808.598501256 -3.73749802059618 4.3430647983737 -1.09091286118221 -0.00847817183046176 0.00564092761696936 0.575522758137757 0.817722358385499
1808.600501256 -3.73748999404834 4.34304480648257 -1.09093753563489 -0.00847685951826117 0.00563074064544708 0.575522170366802 0.817722855880143
1808.602501256 -3.73748218730693 4.34302484218912 -1.0909620737892 -0.00847543583891496 0.00562047582050421 0.57552171114256 0.817723264462025
1808.604501256 -3.73747460506732 4.34300490409695 -1.09098648101747 -0.0084739080044447 0.00561013388867937 0.575521381742768 0.817723583148841
1808.606501256 -3.73746725126422 4.34298499083091 -1.09101076226591 -0.00847228306067135 0.00559971581949563 0.575521183009555 0.817723811265004
1808.608501256 -3.73746012909415 4.34296510103986 -1.09103492206566 -0.00847056788651653 0.0055892227988529 0.575521115365299 0.817723948430561
1808.610501256 -3.73745324103799 4.34294523339947 -1.09105896454393 -0.00846876919330497 0.0055786562224195 0.575521178828473 0.817723994550109
1808.612501256 -3.73744658888345 4.34292538661487 -1.09108289343509 -0.00846689352406824 0.00556801768902289 0.575521373029501 0.817723949801707
1808.614501256 -3.73744017374757 4.34290555942351 -1.09110671209179 -0.00846494725284946 0.00555730899403949 0.575521697226603 0.817723814625795
1808.616501256 -3.73743399609925 4.34288575059784 -1.09113042349604 -0.00846293658400905 0.00554653212278379 0.575522150321649 0.817723589714111
1808.618501256 -3.73742805578172 4.34286595894812 -1.09115403027036 -0.00846086755153116 0.00553568924389663 0.575522730876012 0.817723275998604
1808.620501256 -3.73742235203509 4.34284618332511 -1.09117753468883 -0.00845874601833107 0.0055247827027327 0.575523437126417 0.817722874640351
1808.622501256 -3.73741688351878 4.34282642262287 -1.09120093868826 -0.00845657767556296 0.00551381501474738 0.575524267000797 0.817722387018477
1808.624501256 -3.7374116483341 4.34280667578152 -1.09122424387923 -0.00845436804192842 0.00550278885888293 0.575525218134142 0.817721814719061
1808.626501256 -3.73740664404671 4.34278694178995 -1.09124745155725 -0.00845212246298515 0.00549170707095404 0.575526287884352 0.817721159524061
1808.628501256 -3.73740186770911 4.34276721968861 -1.09127056271381 -0.0084498461104561 0.00548057263703281 0.575527473348094 0.817720423400223
1808.630501256 -3.7373973158832 4.34274750857225 -1.09129357804756 -0.00844754398153872 0.00546938868683329 0.575528771376646 0.817719608487995
1808.632501256 -3.73739298466271 4.34272780759267 -1.09131649797534 -0.0084452208982143 0.00545815848709554 0.575530178591762 0.817718717090446
1808.634501256 -3.73738886969577 4.34270811596148 -1.09133932264335 -0.00844288150655721 0.00544688543496929 0.575531691401511 0.817717751662174
1808.636501256 -3.73738496620737 4.34268843295286 -1.09136205193821 -0.00844053027604411 0.00543557305139732 0.575533306016142 0.817716714798219
1808.638501256 -3.73738126902187 4.34266875790629 -1.09138468549807 -0.00843817149886281 0.00542422497449858 0.575535018463929 0.817715609222978
1808.640501256 -3.73737777258552 4.34264909022933 -1.09140722272376 -0.00843580928922078 0.00541284495295104 0.575536824607027 0.817714437779113
1808.642501256 -3.73737447098893 4.34262942940036 -1.09142966278983 -0.00843344758265329 0.00540143683937444 0.575538720157322 0.817713203416463
1808.644501256 -3.73737135798962 4.34260977497134 -1.09145200465571 -0.00843109013533086 0.00539000458371294 0.575540700692284 0.817711909180949
1808.646501256 -3.73736842703449 4.34259012657053 -1.0914742470768 -0.00842874052336622 0.00537855222661772 0.575542761670821 0.817710558203488
1808.648501256 -3.73736567128231 4.34257048390531 -1.09149638861555 -0.00842640214212038 0.00536708389282957 0.575544898449126 0.817709153688897
1808.650501256 -3.73736308362626 4.34255084676487 -1.0915184276526 -0.00842407820550797 0.00535560378456153 0.575547106296531 0.817707698904798
1808.652501256 -3.73736065671642 4.34253121502301 -1.09154036239789 -0.00842177174530161 0.00534411617488166 0.575549380411359 0.817706197170524
1808.654501256 -3.73735838298225 4.34251158864086 -1.09156219090171 -0.00841948561043531 0.00533262540109588 0.575551715936769 0.817704651846024
