# timestamp tx ty tz qx qy qz qw
2023.466931952 -3.65024501124745 4.29522659428343 -1.03198259283796 -0.0132919872272666 0.00767310393903813 0.540830682700316 0.840991450135732
2023.468931952 -3.65035524561646 4.29506207610196 -1.03235299572538 -0.0134710471144112 0.00765167883000695 0.540832800049686 0.84098743456198
2023.470931952 -3.65046416865291 4.2948980164916 -1.03272192677193 -0.0136205881204951 0.00763139202076947 0.540834244692415 0.840984281186671
2023.472931952 -3.65057192296669 4.29473429866923 -1.03308953288635 -0.0137433597318707 0.0076119948567696 0.54083513002963 0.840981890246998
2023.474931952 -3.6506786422306 4.29457081518351 -1.03345594989933 -0.0138419663534536 0.00759325896728216 0.540835557495792 0.840980167503337
2023.476931952 -3.65078445139915 4.29440746766153 -1.03382130287343 -0.0139188708412251 0.00757497566267462 0.540835617305127 0.840979024609055
2023.478931952 -3.65088946692733 4.29424416655541 -1.03418570641286 -0.0139763980338453 0.00755695532993985 0.540835389131904 0.840978379381232
2023.480931952 -3.65099379698938 4.29408083088895 -1.03454926497332 -0.0140167382833479 0.00753902682639939 0.540834942731862 0.840978155984227
2023.482931952 -3.65109754169753 4.29391738800419 -1.03491207317183 -0.0140419509849355 0.00752103687150502 0.540834338511469 0.840978285037001
2023.484931952 -3.65120079332079 4.29375377330809 -1.03527421609654 -0.0140539681059236 0.00750284943669845 0.540833628051187 0.84097870365414
2023.486931952 -3.65130363650372 4.29358993001916 -1.03563576961661 -0.0140545977138998 0.00748434513331479 0.540832854588393 0.840979355429606
2023.488931952 -3.6514061484852 4.293425808914 -1.03599680069196 -0.0140455275041797 0.00746542059854084 0.540832053465116 0.840980190371404
2023.490931952 -3.65150839931718 4.29326136807402 -1.0363573676832 -0.0140283283266484 0.00744598787946289 0.540831252545289 0.840981164794523
2023.492931952 -3.65161045208345 4.293096572632 -1.03671752066134 -0.0140044577120735 0.00742597381525729 0.54083047260579 0.84098224117878
2023.494931952 -3.65171236311844 4.29293139451872 -1.03707730171774 -0.0139752633979815 0.00740531941759701 0.540829727705119 0.840983387997461
2023.496931952 -3.65181418222594 4.29276581220958 -1.03743674527384 -0.0139419868541732 0.00738397924936173 0.540829025533199 0.840984579522011
2023.498931952 -3.6519159528979 4.29259981047126 -1.03779587839104 -0.0139057668079662 0.00736192080175194 0.540828367745407 0.840985795607411
2023.500931952 -3.6520177125332 4.29243338010829 -1.03815472108053 -0.0138676427692203 0.00733912386992008 0.540827750283609 0.840987021462292
2023.502931952 -3.65211949265639 4.29226651770969 -1.0385132866131 -0.013828558555223 0.00731557992723798 0.540827163686673 0.840988247407323
2023.504931952 -3.6522213191365 4.29209922539559 -1.03887158182896 -0.0137893658154748 0.00729129149832996 0.540826593392622 0.84098946862492
2023.506931952 -3.65232321240575 4.29193151056388 -1.03922960744762 -0.0137508275564329 0.00726627153100109 0.540826020034322 0.840990684902863
