# timestamp tx ty tz qx qy qz qw
310.643725018 0.577134280364797 -4.63065592510735 -0.321524535774313 0.00770532985257054 -0.0409710069815589 -0.427749620253552 -0.90293536139179
310.645725018 0.577137739405883 -4.63060564433303 -0.3215705565763 0.00773352747379442 -0.0409556688693389 -0.427757922629923 -0.902931883016438
310.647725018 0.577142442404017 -4.63055654286002 -0.321615656174578 0.00776014068379032 -0.0409404888795417 -0.427763237105782 -0.902929825383819
310.649725018 0.577148233804565 -4.63050851403765 -0.321659937576291 0.00778528469671812 -0.0409254673272522 -0.427765861560728 -0.902929046575336
310.651725018 0.57715496718751 -4.63046145697408 -0.321703496911285 0.00780906947685828 -0.0409106046929731 -0.427766078231129 -0.902929412065152
310.653725018 0.577162505037348 -4.63041527639814 -0.321746423618426 0.00783159985295374 -0.0408959016145423 -0.427764154086772 -0.902930794553661
310.655725018 0.577170718512988 -4.6303698825213 -0.321788800631932 0.00785297563257101 -0.0408813588789869 -0.427760341206719 -0.90293307379929
310.657725018 0.577179487217652 -4.63032519089954 -0.321830704567696 0.00787329171647667 -0.0408669774143086 -0.427754877154464 -0.902936136448827
310.659725018 0.577188698968771 -4.63028112229522 -0.321872205909613 0.00789263821302517 -0.0408527582811976 -0.427747985352478 -0.902939875866468
310.661725018 0.577198249567886 -4.63023760253904 -0.321913369195908 0.00791110055255391 -0.0408387026646708 -0.427739875456209 -0.90294419196173
310.663725018 0.577208042570545 -4.63019456239187 -0.32195425320546 0.00792875960178214 -0.0408248118656326 -0.427730743727634 -0.902948991016391
310.665725018 0.577217989056206 -4.63015193740668 -0.321994911144131 0.00794569177820956 -0.0408110872923546 -0.427720773408403 -0.902954185510593
310.667725018 0.577228007398127 -4.63010966779046 -0.322035390831088 0.00796196916451123 -0.0407975304518755 -0.427710135092652 -0.902959693948228
310.669725018 0.577238023033276 -4.63006769826609 -0.322075734885135 0.00797765962292518 -0.0407841429413163 -0.427698987099529 -0.902965440681713
310.671725018 0.577247968232218 -4.63002597793422 -0.322115980911036 0.00799282690962943 -0.0407709264391135 -0.427687475845492 -0.902971355736272
310.673725018 0.577257781869025 -4.62998446013523 -0.32215616168584 0.00800753078910493 -0.040757882696168 -0.427675736216409 -0.902977374633794
310.675725018 0.577267409191166 -4.62994310231106 -0.322196305345211 0.00802182714848159 -0.0407450135269109 -0.427663891939511 -0.902983438216362
310.677725018 0.577276801589409 -4.62990186586715 -0.322236435569753 0.00803576811186415 -0.040732320800285 -0.427652055955227 -0.90298949246951
310.679725018 0.577285916367722 -4.62986071603434 -0.322276571771334 0.00804940215463525 -0.040719806430645 -0.427640330788928 -0.902995488345285
310.681725018 0.577294716513168 -4.62981962173073 -0.322316729279415 0.00806277421773278 -0.0407074723685751 -0.427628808922614 -0.903001381585157
310.683725018 0.577303170465805 -4.62977855542363 -0.322356919527377 0.00807592582189946 -0.0406953205916267 -0.427617573166562 -0.903007132542819
310.685725018 0.577311251888585 -4.62973749299141 -0.322397150238843 0.00808889518190164 -0.0406833530949759 -0.427606697030949 -0.903012706006936
310.687725018 0.577318939437254 -4.62969641358542 -0.32243742561401 0.00810171732071595 -0.0406715718820046 -0.427596245097482 -0.903018071023851
310.689725018 0.577326216530249 -4.62965529949191 -0.322477746515972 0.00811442418368112 -0.0406599789548042 -0.427586273391032 -0.903023200720298
310.691725018 0.577333071118595 -4.62961413599389 -0.322518110657046 0.00812704475261366 -0.0406485763046058 -0.427576829751288 -0.90302807212613
310.693725018 0.577339495455809 -4.62957291123304 -0.3225585127851 0.00813960515988562 -0.0406373659021374 -0.427567954204449 -0.903032665997083
310.695725018 0.577345485867793 -4.62953161607163 -0.322598944869879 0.00815212880246306 -0.0406263496879102 -0.427559679334947 -0.903036966637591
310.697725018 0.577351042522738 -4.62949024395438 -0.32263939628933 0.00816463645590395 -0.0406155295624366 -0.427552030657214 -0.903040961723663
310.699725018 0.577356169201017 -4.6294487907704 -0.32267985401593 0.00817714638831477 -0.0406049073763812 -0.427545026987494 -0.903044642125827
310.701725018 0.577360873065089 -4.62940725471504 -0.322720302803012 0.00818967447426458 -0.0405944849206463 -0.427538680815702 -0.903048001732135
310.703725018 0.577365164429395 -4.62936563615185 -0.322760725371091 0.0082022343086563 -0.0405842639163954 -0.427532998677328 -0.903051037271251
310.705725018 0.577369056530256 -4.62932393747441 -0.32280110259419 0.00821483732055467 -0.0405742460050151 -0.427527981525389 -0.903053748135596
310.707725018 0.577372565295776 -4.62928216296829 -0.322841413686166 0.00822749288697062 -0.0405644327380174 -0.427523625102427 -0.903056136204565
310.709725018 0.577375709115734 -4.6292403186729 -0.322881636387039 0.00824020844660204 -0.0405548255668855 -0.427519920312547 -0.903058205667802
310.711725018 0.577378508611489 -4.62919841224342 -0.322921747149315 0.00825298961353116 -0.0405454258328634 -0.427516853593495 -0.903059962848531
310.713725018 0.577380986405874 -4.62915645281267 -0.322961721324314 0.00826584029087888 -0.0405362347566916 -0.42751440728877 -0.903061416026932
310.715725018 0.577383166893101 -4.62911445085305 -0.323001533348497 0.00827876278441636 -0.0405272534282905 -0.427512560019773 -0.903062575263563
310.717725018 0.57738507600865 -4.62907241803839 -0.32304115692979 0.008291757916135 -0.0405184827963929 -0.427511287057977 -0.903063452222805
310.719725018 0.577386740999177 -4.62903036710588 -0.323080565233913 0.00830482513777524 -0.0405099236581272 -0.427510560697129 -0.903064059996338
310.721725018 0.577388190192409 -4.62898831171797 -0.323119731070705 0.00831796264431522 -0.0405015766485521 -0.427510350625458 -0.903064412926635
310.723725018 0.577389452767041 -4.62894626632424 -0.32315862708045 0.00833116748742092 -0.0404934422301447 -0.427510624297914 -0.903064526430453
310.725725018 0.577390558522638 -4.62890424602331 -0.323197225920204 0.00834443568885855 -0.0404855206822426 -0.427511347308405 -0.903064416822341
310.727725018 0.577391537649532 -4.62886226642476 -0.323235500450122 0.00835776235387086 -0.0404778120904415 -0.42751248376205 -0.903064101138126
310.729725018 0.57739242049872 -4.62882034351102 -0.323273423919782 0.00837114178451897 -0.0404703163359482 -0.427513996647428 -0.903063596958395
310.731725018 0.577393237351765 -4.62877849349923 -0.323310970154515 0.00838456759299135 -0.0404630330848915 -0.427515848208836 -0.903062922231961
310.733725018 0.577394018190693 -4.6287367327032 -0.323348113741727 0.00839803281488158 -0.04045596177759 -0.427518000318533 -0.903062095099298
